Pid,is_helpful,rating,Actual Response,Review Number,Cost per review,Time Taken,amazon_page,Review text,Rephrased Snippets,aspect,QA_Content,Accept,Processed_QA_Content,Accept_choice
535f401e-8cba-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'portability of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Setup is by USB – for longer battery life – or Bluetooth, which offers me a full workdays use – 10 hours of portability.', 'rephrased_it(without experience & observation)': 'The user mentioned that the device can be set up using USB for longer battery life or Bluetooth, which provides 10 hours of portability.', 'sentiment': 'positive'}""",3,0,2.320890665054321,https://amazon.com/dp/B00AQUO5RI,"This is an amazing device for my call use.

People are surprised to learn they are on speaker, as background noise interference almost seems non-existent on this.

Setup is by USB – for longer battery life – or Bluetooth, which offers me a full workdays use – 10 hours of portability.

I can use this anywhere my imagination suggests, even on rental cars when I don’t feel like connecting through a rental car’s system.

The price, of late, November 2023, offers incredible value.","{'feature': 'portability of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Setup is by USB – for longer battery life – or Bluetooth, which offers me a full workdays use – 10 hours of portability.', 'rephrased_it(without experience & observation)': 'The user mentioned that the device can be set up using USB for longer battery life or Bluetooth, which provides 10 hours of portability.', 'sentiment': 'positive'}",portability,"The user mentioned that the device can be set up using USB for longer battery life or Bluetooth, which provides 10 hours of portability.",,I can set up the device using USB for longer battery life or Bluetooth for 10 hours of portability.,yes
535f401e-8cba-11ed-a7ba-930ee103a0a2,2,4,"""{'feature': 'portability of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'I have bought two Jabra speakers for different devices and I am impressed with their high-range sound quality and portability.', 'rephrased_it(without experience & observation)': 'The user mentioned that he is impressed with the portability of Jabra speakers.', 'sentiment': 'positive'}""",4,0,1.958066701889038,https://amazon.com/dp/B00AQUO5RI,"""I have bought two Jabra speakers for different devices and I am impressed with their high-range sound quality and portability.

Setting up the Jabra Speak 510 is a breeze.

It seamlessly connects via Bluetooth or USB to my laptop, phone, and even my tablet.

No software downloads or drivers were needed, just instant conference-ready audio.","{'feature': 'portability of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'I have bought two Jabra speakers for different devices and I am impressed with their high-range sound quality and portability.', 'rephrased_it(without experience & observation)': 'The user mentioned that he is impressed with the portability of Jabra speakers.', 'sentiment': 'positive'}",portability,The user mentioned that he is impressed with the portability of Jabra speakers.,,I am impressed with the portability of Jabra speakers.,yes
535f401e-8cba-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'portability of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Overall... great, easily portable product', 'rephrased_it(without experience & observation)': 'The user mentioned that the speaker is great and easily portable.', 'sentiment': 'positive'}""",5,0,1.520237922668457,https://amazon.com/dp/B00AQUO5RI,"If there is one thing that is certain, the cable will wear over time or get cut or yanked or or or.  

Having a USB port to plug an easily replacible USB cable into for charging certainly seems more appropriate in my experience.

, Overall... great, easily portable product","{'feature': 'portability of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Overall... great, easily portable product', 'rephrased_it(without experience & observation)': 'The user mentioned that the speaker is great and easily portable.', 'sentiment': 'positive'}",portability,The user mentioned that the speaker is great and easily portable.,,The speaker is easily portable and great.,yes
535f401e-8cba-11ed-a7ba-930ee103a0a2,0,5,"{'feature': 'portability of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'This new 510 gets rid of the cord, the battery lasts for hours (and can recharge with my USB wall plug, not needing the tablets USB port at all.)', 'rephrased_it(without experience & observation)': 'The user mentioned that the speaker does not have a cord and the battery lasts for hours and can be recharged with a USB wall plug.', 'sentiment': 'positive'}",6,0,2.417570829391479,https://amazon.com/dp/B00AQUO5RI,"My Microsoft Surface Pro has a single USB port, and my hub is constantly full of device.

Its also a pain with cables while working mobile (which is the entire reason behind having the Surface!)  

This new 510 gets rid of the cord, the battery lasts for hours (and can recharge with my USB wall plug, not needing the tablets USB port at all.)  

Listening to music is fine with the 510 as a speaker, and when a call comes in its simple to answer right from the 510s touch buttons.

And mute.","{'feature': 'portability of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'This new 510 gets rid of the cord, the battery lasts for hours (and can recharge with my USB wall plug, not needing the tablets USB port at all.)', 'rephrased_it(without experience & observation)': 'The user mentioned that the speaker does not have a cord and the battery lasts for hours and can be recharged with a USB wall plug.', 'sentiment': 'positive'}",portability,The user mentioned that the speaker does not have a cord and the battery lasts for hours and can be recharged with a USB wall plug.,,The speaker has no cord and the battery lasts for hours. It can be recharged with a USB wall plug.,yes
535f401e-8cba-11ed-a7ba-930ee103a0a2,0,5,"{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'The sound quality is pretty good for a little speaker.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality is good for a small speaker.', 'sentiment': 'positive'}",1,0,1.586148738861084,https://amazon.com/dp/B00AQUO5RI,""", ""The sound quality is pretty good for a little speaker.

By testing it with music right now (still Sinatra), I can tell how well its reproducing the sound.

Its much harder to judge speaker quality with a cellphone connection because of all the variables of connection quality, background noise, how loudly the person is speaking, how far they are from the mic, etc.

The small speaker has very decent quality.","{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'The sound quality is pretty good for a little speaker.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality is good for a small speaker.', 'sentiment': 'positive'}",sound quality,The user mentioned that the sound quality is good for a small speaker.,,The sound quality is good for a small speaker.,yes
535f401e-8cba-11ed-a7ba-930ee103a0a2,0,1,"""{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Sound quality is not Bose quality either. I would compare it to listing to music with zero bass.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality is not up to the mark and he compared it to listening to music with zero bass.', 'sentiment': 'negative'}""",2,0,2.150203227996826,https://amazon.com/dp/B00AQUO5RI,"Sound quality is not Bose quality either.

I would compare it to listing to music with zero bass.

I wouldn’t recommend this product.

There has to be a better product for the money I spent.

I’m disappointed is an understatement and I’m shocked by the previous reviews and ratings I wasted my time on.

This is my 1st rating on Amazon ever I think.","{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Sound quality is not Bose quality either. I would compare it to listing to music with zero bass.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality is not up to the mark and he compared it to listening to music with zero bass.', 'sentiment': 'negative'}",sound quality,The user mentioned that the sound quality is not up to the mark and he compared it to listening to music with zero bass.,,The sound quality is not up to the mark. It's like listening to music with zero bass.,yes
535f401e-8cba-11ed-a7ba-930ee103a0a2,0,4,"""{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Sound quality is excellent - conversations become more dynamic and effective.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality is excellent and conversations become more dynamic and effective.', 'sentiment': 'positive'}""",3,0,1.772950410842896,https://amazon.com/dp/B00AQUO5RI,"Enter a higher quality speaker such as this Jabra.,  +-What I liked:  I found it to be plug and play - usb it

and you are good to go and this is the way more products should be.  

Sound quality is excellent - conversations become more dynamic and effective.  

My wife and I used this for a conference call and had a very productive conversation - eg; no ""what, can you repeat that"" going on.","{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Sound quality is excellent - conversations become more dynamic and effective.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality is excellent and conversations become more dynamic and effective.', 'sentiment': 'positive'}",sound quality,The user mentioned that the sound quality is excellent and conversations become more dynamic and effective.,,The sound quality is excellent and conversations become more dynamic and effective.,yes
535f401e-8cba-11ed-a7ba-930ee103a0a2,0,3,"""{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'If you want top-notch sound quality, this is a great option.', 'rephrased_it(without experience & observation)': 'The user mentioned that the speaker is a great option for top-notch sound quality.', 'sentiment': 'positive'}""",4,0,1.77476692199707,https://amazon.com/dp/B00AQUO5RI,"If you want top-notch sound quality, this is a great option.  

If you are looking for full Teams compatibility and ease of use, look elsewhere.  

For sound quality and built quality, I would rate this 5-stars.","{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'If you want top-notch sound quality, this is a great option.', 'rephrased_it(without experience & observation)': 'The user mentioned that the speaker is a great option for top-notch sound quality.', 'sentiment': 'positive'}",sound quality,The user mentioned that the speaker is a great option for top-notch sound quality.,,The speaker provides top-notch sound quality.,yes
535f401e-8cba-11ed-a7ba-930ee103a0a2,0,4,"""{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'It was slightly mushy at both the high and low frequency ends.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality was slightly mushy at both high and low frequency ends.', 'sentiment': 'negative'}""",5,0,1.806319952011108,https://amazon.com/dp/B00AQUO5RI,"The sound quality was excellent, much better than the iPhone speaker.

The only quibble we have with this Speaker is the sound quality of music streamed from the iPhone.

While its not reasonable to expect excellent quality music reproduction from iTunes-hosted music over Bluetooth, we felt for the reasonably high-priced Speaker that the sound quality should have been higher.

It was slightly mushy at both the high and low frequency ends.","{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'It was slightly mushy at both the high and low frequency ends.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality was slightly mushy at both high and low frequency ends.', 'sentiment': 'negative'}",sound quality,The user mentioned that the sound quality was slightly mushy at both high and low frequency ends.,,The sound quality is slightly mushy at both high and low frequency ends.,yes
535f401e-8cba-11ed-a7ba-930ee103a0a2,0,2,"""{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'While the sound quality is far better than the 510, the audio output is awful and borderline useless.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality is better than the 510 but the audio output is awful and borderline useless.', 'sentiment': 'negative'}""",6,0,2.017225980758667,https://amazon.com/dp/B00AQUO5RI,"While the sound quality is far better than the 510, the audio output is awful and borderline useless.

Im just upset that we cant return these for a refund.

Total waste of time and money.""","{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'While the sound quality is far better than the 510, the audio output is awful and borderline useless.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality is better than the 510 but the audio output is awful and borderline useless.', 'sentiment': 'negative'}",sound quality,The user mentioned that the sound quality is better than the 510 but the audio output is awful and borderline useless.,,"The sound quality is better than the 510, but the audio output is awful and borderline useless.",yes
535f401e-8cba-11ed-a7ba-930ee103a0a2,28,5,"""{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'The sound quality of the speaker is excellent - Ive used it for both conference calls, VoIP phone calls via Lync, and listing to music and CDs from my laptop.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality of the speaker is excellent and he has used it for conference calls, VoIP phone calls, and listening to music and CDs.', 'sentiment': 'positive'}""",7,0,2.556737184524536,https://amazon.com/dp/B00AQUO5RI,""", ""The sound quality of the speaker is excellent - Ive used it for both conference calls, VoIP phone calls via Lync, and listing to music and CDs from my laptop.

In all cases, it sounded as good or better than any external computer speakers I have ever used (excluding outboard subwoofers, etc.).

It gets plenty loud and can easily fill a small to medium size room with sound.","{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'The sound quality of the speaker is excellent - Ive used it for both conference calls, VoIP phone calls via Lync, and listing to music and CDs from my laptop.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality of the speaker is excellent and he has used it for conference calls, VoIP phone calls, and listening to music and CDs.', 'sentiment': 'positive'}",sound quality,"The user mentioned that the sound quality of the speaker is excellent and he has used it for conference calls, VoIP phone calls, and listening to music and CDs.",,"I have used the speaker for conference calls, VoIP phone calls, and listening to music and CDs. The sound quality is excellent.",yes
535f401e-8cba-11ed-a7ba-930ee103a0a2,0,1,"""{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Sadly, the sound quality varied every few seconds. At first, it would sound very full and rich, with plenty of deep bass tones. A few seconds later, the bass would go away and then it would sound more light and hallow.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality varied every few seconds. At first, it would sound very full and rich, with plenty of deep bass tones. A few seconds later, the bass would go away and then it would sound more light and hallow.', 'sentiment': 'negative'}""",8,0,3.288233280181885,https://amazon.com/dp/B00AQUO5RI,"Jabra Speak 710 UC - Sadly, the sound quality varied every few seconds.

At first, it would sound very full and rich, with plenty of deep bass tones.

A few seconds later, the bass would go away and then it would sound more light and hallow.  

The inconsistency made the experience very poor.

By the way, this happened both with my iPhone connected via Bluetooth, as well as connected to my computer via USB.","{'feature': 'sound quality of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Sadly, the sound quality varied every few seconds. At first, it would sound very full and rich, with plenty of deep bass tones. A few seconds later, the bass would go away and then it would sound more light and hallow.', 'rephrased_it(without experience & observation)': 'The user mentioned that the sound quality varied every few seconds. At first, it would sound very full and rich, with plenty of deep bass tones. A few seconds later, the bass would go away and then it would sound more light and hallow.', 'sentiment': 'negative'}",sound quality,"The user mentioned that the sound quality varied every few seconds. At first, it would sound very full and rich, with plenty of deep bass tones. A few seconds later, the bass would go away and then it would sound more light and hallow.",,"The sound quality varies every few seconds. At first, it sounds very full and rich with plenty of deep bass tones, but then the bass goes away and it sounds more light and hollow.",yes
535f433f-8cba-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'battery life of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'The battery life is at least 20 hrs of nearly consistent music and I think maybe a half phone charge as well.', 'rephrased_it(without experience & observation)': 'The user mentioned that the battery life of the speaker is at least 20 hours of nearly consistent music and maybe a half phone charge as well.', 'sentiment': 'positive'}""",1,0,2.208374261856079,https://amazon.com/dp/B07GWRCZQP,"but it still has its limits as a portable.

The battery life is at least 20 hrs of nearly consistent music and I think maybe a half phone charge as well.

Everybody that sees it wants one.""","{'feature': 'battery life of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'The battery life is at least 20 hrs of nearly consistent music and I think maybe a half phone charge as well.', 'rephrased_it(without experience & observation)': 'The user mentioned that the battery life of the speaker is at least 20 hours of nearly consistent music and maybe a half phone charge as well.', 'sentiment': 'positive'}",battery life,The user mentioned that the battery life of the speaker is at least 20 hours of nearly consistent music and maybe a half phone charge as well.,,The speaker has a battery life of at least 20 hours of consistent music and can also charge half a phone.,yes
535f433f-8cba-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'battery life of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'So for the price of this ..you cant go wrong', 'rephrased_it(without experience & observation)': 'The user mentioned that the speaker has a good battery life and it is a good deal for the price.', 'sentiment': 'positive'}""",2,0,1.810486793518066,https://amazon.com/dp/B07GWRCZQP,"""  First off I would like to say I love this speaker. Its sounds amazing for the price. And battery life is very good..sit has a 1 year warranty to which I had to use on my first one and have no complaints. The battery quit charging so I looked up the warranty and email them had no problems getting it replaced. So my gripe is with the battery longevity life. I use mine everyday where I work and Im getting about 3 years out of this product. But what do I know Im not a battery expert. So for the price of this ..you cant go wrong.""","{'feature': 'battery life of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'So for the price of this ..you cant go wrong', 'rephrased_it(without experience & observation)': 'The user mentioned that the speaker has a good battery life and it is a good deal for the price.', 'sentiment': 'positive'}",battery life,The user mentioned that the speaker has a good battery life and it is a good deal for the price.,,The speaker has a good battery life and is a good deal for the price.,yes
535f433f-8cba-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'battery life of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'I play my speaker probably a good 10hrs+ a day and generally dont have to charge it until the third day of doing this.', 'rephrased_it(without experience & observation)': 'The user plays the speaker for 10+ hours a day and only needs to charge it every 3 days.', 'sentiment': 'positive'}""",4,0,2.222148895263672,https://amazon.com/dp/B07GWRCZQP,"The battery life is another very impressive part of this buy.

I play my speaker probably a good 10hrs+ a day and generally dont have to charge it until the third day of doing this.

I have yet to play with EQ functions on the app as out of the box the audio balance was pretty on point.

All in all I can say I am extremely pleased with the product.""","{'feature': 'battery life of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'I play my speaker probably a good 10hrs+ a day and generally dont have to charge it until the third day of doing this.', 'rephrased_it(without experience & observation)': 'The user plays the speaker for 10+ hours a day and only needs to charge it every 3 days.', 'sentiment': 'positive'}",battery life,The user plays the speaker for 10+ hours a day and only needs to charge it every 3 days.,,I play the speaker for 10+ hours a day and only need to charge it every 3 days.,yes
535f433f-8cba-11ed-a7ba-930ee103a0a2,0,1,"{'feature': 'battery life of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Battery declines rapidly.', 'rephrased_it(without experience & observation)': 'The user mentioned that the battery life of the speaker declines rapidly.', 'sentiment': 'negative'}",5,0,1.416220426559448,https://amazon.com/dp/B07GWRCZQP,"Battery declines rapidly.

After very mild use - literally podcasts in the bathroom once in awhile - it will last somewhere between 30 and 45 minutes.

Also gives no warning that the battery is dying, it just dies.

Sounds good, sure, but it basically has to be plugged in to be usable.

, I bought this because the cheap Chinese knockoffs I bought previously had similar problems...

I just ordered another Chinese knock off...","{'feature': 'battery life of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Battery declines rapidly.', 'rephrased_it(without experience & observation)': 'The user mentioned that the battery life of the speaker declines rapidly.', 'sentiment': 'negative'}",battery life,The user mentioned that the battery life of the speaker declines rapidly.,,The battery life of the speaker declines rapidly.,yes
535f433f-8cba-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'battery life of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'battery life is great was on all day full 8 hrs came back next day played again all day then I plug it in over night didnt want it to go down during the day so thats super compared to my Bose speaker barely ran 6 hrs.', 'rephrased_it(without experience & observation)': 'The user mentioned that the battery life of the speaker is great and it ran for 8 hours straight. He also compared it with his Bose speaker which barely ran for 6 hours.', 'sentiment': 'positive'}""",6,0,2.957351922988892,https://amazon.com/dp/B07GWRCZQP,"""  battery life is great was on all day full 8 hrs came back next day played again all day then I plug it in over night didnt want it to go down during the day so thats super compared to my Bose speaker barely ran 6 hrs."", volume levels are huge vary lowed on high setting and again much better then my Bose speaker.

I will be coming back for another one of these they connect to each other for multi room function.","{'feature': 'battery life of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'battery life is great was on all day full 8 hrs came back next day played again all day then I plug it in over night didnt want it to go down during the day so thats super compared to my Bose speaker barely ran 6 hrs.', 'rephrased_it(without experience & observation)': 'The user mentioned that the battery life of the speaker is great and it ran for 8 hours straight. He also compared it with his Bose speaker which barely ran for 6 hours.', 'sentiment': 'positive'}",battery life,The user mentioned that the battery life of the speaker is great and it ran for 8 hours straight. He also compared it with his Bose speaker which barely ran for 6 hours.,,"The battery life of this speaker is great. It ran for 8 hours straight, which is better than my Bose speaker that barely ran for 6 hours.",yes
535f433f-8cba-11ed-a7ba-930ee103a0a2,0,1,"""{'feature': 'battery life of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Sounds great but the only reason I bought it was because of the advertised battery life of 20 hours. It lasts 8 hours.', 'rephrased_it(without experience & observation)': 'The user mentioned that the speaker has an advertised battery life of 20 hours but it lasts only 8 hours.', 'sentiment': 'negative'}""",7,0,2.16590428352356,https://amazon.com/dp/B07GWRCZQP,"Sounds great but the only reason I bought it was because of the advertised battery life of 20 hours.

It lasts 8 hours.

Charged out of the box for the whole night.

Took it to work and turned on at 9:30am.

It played music until 6:06pm when it died.

Very disappointed.

I am returning it for my money back.","{'feature': 'battery life of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Sounds great but the only reason I bought it was because of the advertised battery life of 20 hours. It lasts 8 hours.', 'rephrased_it(without experience & observation)': 'The user mentioned that the speaker has an advertised battery life of 20 hours but it lasts only 8 hours.', 'sentiment': 'negative'}",battery life,The user mentioned that the speaker has an advertised battery life of 20 hours but it lasts only 8 hours.,,"The speaker's advertised battery life is 20 hours, but it only lasts 8 hours.",yes
535f433f-8cba-11ed-a7ba-930ee103a0a2,0,4,"""{'feature': 'compatibility of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'now Flip 5 comes with JBL Party Mode (which is not compatible with Connect 1 or 2), so the next generation of charge will not be backwards compatible, and it means every model you purchase will be obsolete with the new technology coming out each year.', 'rephrased_it(without experience & observation)': 'The user mentioned that the Flip 5 comes with JBL Party Mode which is not compatible with Connect 1 or 2, so the next generation of charge will not be backwards compatible and every model you purchase will be obsolete with the new technology coming out each year.', 'sentiment': 'negative'}""",1,0,3.409213542938232,https://amazon.com/dp/B07GWRCZQP,"4 years later, for about the same price I aquired the Charge 4, but for so much time that has passed, it has improved very little.,

Charge 3 came with JBL Connect, Charge 4 comes with JBL Connect 2 (not compatible), now Flip 5 comes with JBL Party Mode (which is not compatible with Connect 1 or 2), so the next generation of charge will not be backwards compatible, and it means every model you purchase will be obsolete with the new technology coming out each year.","{'feature': 'compatibility of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'now Flip 5 comes with JBL Party Mode (which is not compatible with Connect 1 or 2), so the next generation of charge will not be backwards compatible, and it means every model you purchase will be obsolete with the new technology coming out each year.', 'rephrased_it(without experience & observation)': 'The user mentioned that the Flip 5 comes with JBL Party Mode which is not compatible with Connect 1 or 2, so the next generation of charge will not be backwards compatible and every model you purchase will be obsolete with the new technology coming out each year.', 'sentiment': 'negative'}",compatibility,"The user mentioned that the Flip 5 comes with JBL Party Mode which is not compatible with Connect 1 or 2, so the next generation of charge will not be backwards compatible and every model you purchase will be obsolete with the new technology coming out each year.",,"The Flip 5 has JBL Party Mode which is not compatible with Connect 1 or 2, making every model obsolete with new technology each year.",yes
535f433f-8cba-11ed-a7ba-930ee103a0a2,0,4,"""{'feature': 'compatibility of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'However, JBL speaker sharing tech has changed and older devices are not compatible with newer devices.', 'rephrased_it(without experience & observation)': 'The user mentioned that JBL speaker sharing tech has changed and older devices are not compatible with newer devices.', 'sentiment': 'negative'}""",2,0,1.975598812103271,https://amazon.com/dp/B07GWRCZQP,"First unit was a dud, minus button turned off the device and then device would just turn back on by itself.  

Tried factory reset, firmware upgrade, nothing worked so had to return it.  

Second unit works great.  

However, JBL speaker sharing tech has changed and older devices are not compatible with newer devices.  

I have a Charge 5, but no 3.5mm jack (and I need that).  

So bought Charge 4 and thought, cool, I can use party mode but NOPE...

Charge 5 and Charge 4 cannot connect.  :-(","{'feature': 'compatibility of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'However, JBL speaker sharing tech has changed and older devices are not compatible with newer devices.', 'rephrased_it(without experience & observation)': 'The user mentioned that JBL speaker sharing tech has changed and older devices are not compatible with newer devices.', 'sentiment': 'negative'}",compatibility,The user mentioned that JBL speaker sharing tech has changed and older devices are not compatible with newer devices.,,JBL speaker sharing tech has changed and older devices are not compatible with newer devices.,yes
535f433f-8cba-11ed-a7ba-930ee103a0a2,0,5,"""{'feature': 'compatibility of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'We have the JBL Flip 4 and the Charge 4 that are able to sync together and provide coverage over the whole apartment, so that we can listen to the same thing in the kitchen, in the study, in the living room, in the bathroom or on the deck.', 'rephrased_it(without experience & observation)': 'The user mentioned that they have JBL Flip 4 and Charge 4 speakers that can sync together and provide coverage over the whole apartment.', 'sentiment': 'positive'}""",3,0,2.916247367858887,https://amazon.com/dp/B07GWRCZQP,"We have the JBL Flip 4 and the Charge 4 that are able to sync together and provide coverage over the whole apartment, so that we can listen to the same thing in the kitchen, in the study, in the living room, in the bathroom or on the deck.

Syncing is easy and intuitive, volume control on the secondary speakers is controlled individually, and you can ""pause"" them without interrupting anyone else\s listening.

Or, we can individually Bluetooth to a speaker, and listen to different things.","{'feature': 'compatibility of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'We have the JBL Flip 4 and the Charge 4 that are able to sync together and provide coverage over the whole apartment, so that we can listen to the same thing in the kitchen, in the study, in the living room, in the bathroom or on the deck.', 'rephrased_it(without experience & observation)': 'The user mentioned that they have JBL Flip 4 and Charge 4 speakers that can sync together and provide coverage over the whole apartment.', 'sentiment': 'positive'}",compatibility,The user mentioned that they have JBL Flip 4 and Charge 4 speakers that can sync together and provide coverage over the whole apartment.,,I have JBL Flip 4 and Charge 4 speakers that can sync together and provide coverage over the whole apartment.,yes
535f433f-8cba-11ed-a7ba-930ee103a0a2,5,5,"""{'feature': 'compatibility of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'JBL Connect+: With Connect+ you can connect several of these to together for full sound experience.', 'rephrased_it(without experience & observation)': 'The user mentioned that JBL Connect+ allows you to connect several of these speakers together for a full sound experience.', 'sentiment': 'positive'}""",4,0,2.01567554473877,https://amazon.com/dp/B07GWRCZQP,"Having that peace of mind alone is priceless., JBL Connect+:  

With Connect+ you can connect several of these to together for full sound experience.","{'feature': 'compatibility of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'JBL Connect+: With Connect+ you can connect several of these to together for full sound experience.', 'rephrased_it(without experience & observation)': 'The user mentioned that JBL Connect+ allows you to connect several of these speakers together for a full sound experience.', 'sentiment': 'positive'}",compatibility,The user mentioned that JBL Connect+ allows you to connect several of these speakers together for a full sound experience.,,JBL Connect+ lets us connect several of these speakers together for a full sound experience.,yes
535f433f-8cba-11ed-a7ba-930ee103a0a2,0,4,"""{'feature': 'compatibility of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'It says connect two Bluetooth devices at the same time, but you have to do it manually every single time.', 'rephrased_it(without experience & observation)': 'The user mentioned that the speaker claims to connect two Bluetooth devices at the same time, but the user has to do it manually every single time.', 'sentiment': 'negative'}""",5,0,2.20128345489502,https://amazon.com/dp/B07GWRCZQP,"Everything is great!,

EXCEPT connectivity.

, It says connect two Bluetooth devices at the same time, but you have to do it manually every single time.

It only connect to one of the two device when you turn it on, so the second device has to be connected manually., Also, stereo mode only works with music and movies.

If you try to play games or run other sound apps, you will hear nothing at all.","{'feature': 'compatibility of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'It says connect two Bluetooth devices at the same time, but you have to do it manually every single time.', 'rephrased_it(without experience & observation)': 'The user mentioned that the speaker claims to connect two Bluetooth devices at the same time, but the user has to do it manually every single time.', 'sentiment': 'negative'}",compatibility,"The user mentioned that the speaker claims to connect two Bluetooth devices at the same time, but the user has to do it manually every single time.",,"I have to manually connect two Bluetooth devices every single time, even though the speaker claims to do it automatically.",yes
535f433f-8cba-11ed-a7ba-930ee103a0a2,0,1,"""{'feature': 'compatibility of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Thousands on thousands of other manufacturers chose a standard, readily available port and cord.', 'rephrased_it(without experience & observation)': 'The user mentioned that thousands of other manufacturers chose a standard port and cord.', 'sentiment': 'negative'}""",6,0,1.753309965133667,https://amazon.com/dp/B07GWRCZQP,", Thousands on thousands of other manufacturers chose a standard, readily available port and cord.

To hell with you for not doing the same.

At this stage in the game it’s just good sense and basic common courtesy.","{'feature': 'compatibility of wireless-bluetooth-speakers', 'actual_sentence_extracted': 'Thousands on thousands of other manufacturers chose a standard, readily available port and cord.', 'rephrased_it(without experience & observation)': 'The user mentioned that thousands of other manufacturers chose a standard port and cord.', 'sentiment': 'negative'}",compatibility,The user mentioned that thousands of other manufacturers chose a standard port and cord.,,Thousands of other manufacturers chose a standard port and cord.,yes
